X1,X2,X3,Y
24.3,69,3.0,9526
23.8,69,3.0,9615
23.6,69,3.0,9646
23.3,67,3.0,9959
23.0,67,3.0,10020
22.6,69,3.0,9874
22.2,69,3.0,9966
21.8,69,3.0,9970
21.6,70,3.0,9954
21.5,71,3.0,9838
21.6,72,3.0,9703
22.2,70,3.0,9885
22.9,68,3.0,10040
24.0,65,3.0,10250
25.4,61,3.0,10556
25.9,60,3.0,10534
26.6,62,3.0,10286
26.7,60,3.0,10398
27.1,59,3.0,10568
27.3,60,3.0,10313
27.3,61,3.0,10206
26.6,64,3.0,9872
25.6,68,3.0,9539
24.9,70,3.0,9335
24.4,70,3.0,9367
23.9,72,3.0,9292
23.0,71,3.0,9527
22.7,70,3.0,9699
22.4,72,3.0,9584
21.8,75,3.0,9255
21.3,76,3.0,9223
21.0,76,3.0,9227
20.9,78,3.0,9116
21.0,78,3.0,9066
21.6,76,3.0,9201
22.7,71,3.0,9566
24.2,68,3.0,9737
24.9,65,3.0,10003
25.7,64,3.0,10009
26.3,61,3.0,10368
26.5,62,3.0,10173
26.4,63,3.0,10050
26.3,63,3.0,10074
26.0,64,3.0,9928
25.8,64,3.0,10062
25.4,64,3.0,9986
24.9,66,3.0,9934
24.9,66,3.0,9820
24.6,64,3.0,10184
23.9,64,3.0,10322
23.7,65,3.0,10253
23.5,64,3.0,10367
22.9,66,3.0,10174
22.4,68,3.0,9971
22.1,69,3.0,9968
21.7,69,3.0,10089
21.5,70,3.0,9914
21.8,70,3.0,9811
22.7,69,3.0,9887
24.0,64,3.0,10450
25.6,62,3.0,10366
26.7,59,3.0,10682
27.0,60,3.0,10308
27.8,59,3.0,10534
28.6,57,3.0,10698
28.9,56,3.0,10771
28.8,58,3.0,10420
28.5,59,3.0,10256
27.7,60,3.0,10389
27.1,63,3.0,9949
26.6,64,3.0,9959
26.3,62,3.0,10240
25.9,62,3.0,10391
25.3,60,3.0,10672
23.9,66,3.0,10158
23.5,67,3.0,10052
23.0,68,3.0,9926
22.7,68,3.0,9925
22.4,68,3.0,10026
22.0,69,3.0,9978
22.1,68,3.0,10101
22.3,68,3.0,10115
23.1,65,3.0,10378
24.3,60,3.0,10861
25.6,60,3.0,10682
26.5,58,3.0,10819
26.8,57,3.0,11029
27.4,55,3.0,11357
28.0,55,3.0,11268
28.0,55,3.0,11212
27.7,54,3.0,11297
27.3,56,3.0,11152
26.9,57,3.0,11060
26.4,60,3.0,10668
25.9,61,3.0,10433
25.4,64,3.0,10162
25.1,64,3.0,10213
24.7,63,3.0,10383
24.4,64,3.0,10382
24.3,63,3.0,10521
24.1,64,3.0,10424
24.0,63,3.0,10586
23.9,64,3.0,10287
23.8,62,3.0,10680
23.6,62,3.0,10890
23.4,60,3.03,11250
23.1,62,3.03,10971
23.7,61,3.0,11021
25.1,58,3.0,11072
27.1,56,3.0,11126
29.1,52,3.0,11477
29.4,53,3.0,11336
29.5,52,3.0,11496
30.1,51,3.0,11622
29.9,52,3.0,11415
29.6,53,3.0,11286
29.1,55,3.0,11018
28.5,55,3.0,11013
28.1,56,3.0,10998
27.6,57,3.0,10926
26.9,57,3.0,11081
26.6,56,3.0,11266
26.2,55,3.0,11600
25.8,56,3.0,11545
25.5,56,3.0,11447
25.2,57,3.0,11332
24.8,60,3.0,10898
24.4,59,3.0,11103
24.2,59,3.0,11155
24.4,58,3.0,11308
25.2,58,3.0,11248
26.6,54,3.0,11586
27.2,55,3.0,11373
28.0,54,3.0,11381
29.2,52,3.0,11680
30.3,50,3.0,11941
31.0,50,3.0,11776
31.3,50,3.0,11786
31.3,51,3.0,11363
31.0,52,3.0,11213
30.5,52,3.0,11222
29.7,52,3.0,11415
28.8,52,3.0,11562
28.2,54,3.0,11384
27.6,56,3.0,11060
27.0,58,3.0,10933
26.3,57,3.0,11068
25.7,60,3.0,10817
25.2,58,3.0,11146
24.8,60,3.0,10989
24.4,59,3.0,11108
24.2,59,3.03,11205
24.1,59,3.0,11250
24.6,60,3.0,11098
25.8,54,3.0,11743
26.7,53,3.0,11806
28.6,50,3.0,12166
29.1,50,3.0,12218
29.8,49,3.0,12147
30.5,48,3.0,12113
31.1,49,3.0,11867
31.4,48,3.0,11945
31.3,48,3.0,11960
31.2,48,3.0,12028
30.5,50,3.0,11830
29.7,51,3.0,11675
28.8,52,3.0,11771
28.3,53,3.0,11640
27.6,51,3.0,12139
27.0,51,3.0,12142
26.5,52,3.03,12046
26.1,52,3.03,12111
25.5,53,3.03,12129
25.2,54,3.03,12110
24.6,54,3.03,12022
24.3,55,3.03,11971
24.1,55,3.03,11925
24.3,55,3.03,12014
25.0,53,3.03,12181
26.5,52,3.03,12273
28.1,50,3.0,12259
29.9,48,3.0,12454
30.2,48,3.0,12206
31.0,48,3.0,12162
30.5,48,3.0,12348
31.0,46,3.0,12518
31.2,47,3.0,12326
31.0,47,3.0,12465
30.6,48,3.0,12282
29.8,50,3.0,11794
29.2,52,3.0,11468
28.7,51,3.0,11947
28.2,50,3.0,12181
27.6,50,3.0,12283
27.2,51,3.0,12141
26.9,52,3.0,12098
26.4,53,3.0,11988
25.9,54,3.0,11712
25.4,56,3.0,11522
25.0,56,3.03,11558
24.7,57,3.03,11404
24.7,58,3.0,11266
25.1,57,3.0,11373
25.9,56,3.0,11504
27.0,54,3.0,11545
28.2,52,3.0,11843
29.6,50,3.0,12018
30.6,48,3.0,12181
30.5,48,3.0,12287
30.1,48,3.0,12350
29.0,49,3.0,12372
27.7,56,3.0,11158
27.4,56,3.0,11158
26.5,57,3.0,11121
26.1,59,3.0,10800
25.8,60,3.0,10704
25.4,60,3.0,10708
25.1,60,3.0,10785
24.4,62,3.0,10704
24.0,61,3.0,10809
23.7,62,3.0,10747
23.3,62,3.0,10756
23.0,62,3.03,10907
22.7,62,3.03,10924
22.4,62,3.03,11029
22.3,62,3.03,11008
22.3,62,3.03,11099
22.7,61,3.03,11116
23.6,59,3.03,11309
24.2,58,3.03,11314
24.8,58,3.0,11270
25.2,58,3.0,11239
24.7,59,3.0,11038
24.4,60,3.0,10951
24.1,60,3.0,10951
23.9,62,3.0,10727
23.5,61,3.0,10947
22.7,63,3.03,10779
22.1,64,3.03,10734
22.0,66,3.03,10526
21.6,66,3.03,10567
21.4,66,3.03,10596
20.9,66,3.03,10634
20.5,67,3.03,10607
20.2,68,3.03,10590
19.7,67,3.03,10734
19.0,66,3.03,11006
18.7,67,3.03,11026
18.6,68,3.03,10963
18.8,68,3.03,10942
19.1,67,3.03,10928
19.9,66,3.03,10918
21.2,64,3.03,10942
22.3,62,3.03,11034
23.6,60,3.0,11031
24.9,60,3.0,10794
25.7,59,3.0,10837
26.2,56,3.0,11250
26.4,56,3.0,11398
26.0,56,3.0,11302
25.4,59,3.0,10963
24.6,60,3.0,10872
24.2,61,3.0,10866
23.6,60,3.03,11141
23.2,60,3.03,11150
22.8,61,3.03,11130
22.4,62,3.03,11152
22.1,62,3.03,11176
21.7,62,3.03,11156
21.4,63,3.03,11110
21.1,62,3.03,11264
20.8,64,3.03,11118
20.6,63,3.03,11253
20.8,60,3.03,11682
21.7,58,3.03,11972
23.5,54,3.03,12247
25.2,53,3.03,12292
26.5,52,3.0,12204
27.9,48,3.03,12688
28.6,48,3.0,12870
28.3,49,3.0,12599
27.9,49,3.03,12675
27.9,49,3.0,12599
27.7,48,3.03,12724
27.1,49,3.03,12753
26.2,50,3.03,12732
25.9,51,3.03,12666
25.5,52,3.03,12253
24.5,54,3.03,12152
24.1,56,3.03,11946
23.7,56,3.03,11802
23.4,56,3.03,12062
23.1,56,3.03,12139
22.6,56,3.03,12156
22.3,56,3.03,12276
21.6,56,3.03,12229
21.4,58,3.03,12128
22.0,57,3.03,12089
22.9,55,3.03,12388
24.2,52,3.03,12814
26.1,49,3.03,13157
26.9,48,3.03,13145
27.0,48,3.03,12990
27.3,48,3.03,13001
27.4,48,3.03,13167
28.0,47,3.03,13054
28.9,46,3.03,13200
28.7,47,3.0,12851
28.0,48,3.03,12812
27.2,50,3.03,12422
26.5,52,3.03,12125
25.9,53,3.03,12117
25.4,54,3.03,12051
24.8,55,3.03,11870
24.6,56,3.03,11818
24.3,56,3.03,11834
24.1,55,3.03,12046
23.9,56,3.03,11846
23.6,56,3.03,11898
23.5,55,3.03,12110
23.9,55,3.03,12142
24.7,51,3.03,12738
25.5,50,3.03,12988
26.4,49,3.03,12969
27.8,47,3.03,13028
28.9,46,3.03,13040
29.7,45,3.0,13268
30.5,45,3.0,13086
30.8,44,3.0,13082
30.6,48,3.0,12236
30.1,48,3.0,12483
29.2,47,3.0,12869
28.3,48,3.03,12874
27.3,48,3.03,13004
26.8,48,3.03,13112
26.3,49,3.03,12887
25.7,51,3.03,12580
25.4,52,3.03,12402
25.0,54,3.03,12125
24.7,53,3.03,12386
24.6,52,3.03,12512
24.3,52,3.03,12592
23.3,58,3.03,11610
22.7,66,3.0,10277
23.0,70,3.0,9715
23.9,68,3.0,9838
26.1,60,3.0,10554
28.1,58,3.0,10664
30.1,53,3.0,11254
31.3,50,3.0,11660
31.5,50,3.0,11558
32.4,50,3.0,11340
32.6,50,3.0,11275
32.5,50,3.0,11310
32.0,52,3.0,11103
31.4,52,3.0,11068
30.7,52,3.0,11314
29.8,53,3.0,11331
28.9,53,3.0,11450
28.2,52,3.0,11822
28.1,52,3.0,11900
27.7,54,3.0,11452
27.4,53,3.0,11779
27.0,49,3.03,12763
26.7,50,3.03,12686
26.5,50,3.03,12630
26.1,51,3.03,12462
26.1,49,3.03,12903
26.1,50,3.03,12640
26.6,52,3.03,12146
27.7,51,3.0,12045
29.2,49,3.0,12262
31.1,45,3.0,12955
30.8,50,3.0,11748
31.6,50,3.0,11728
31.9,50,3.0,11458
32.0,53,3.0,10862
31.9,55,3.0,10451
31.5,56,3.0,10278
30.7,55,3.0,10628
29.8,54,3.0,11141
28.6,56,3.0,10862
28.0,54,3.0,11265
27.5,54,3.0,11467
26.9,54,3.0,11578
26.4,54,3.0,11643
26.0,53,3.03,12025
25.7,52,3.03,12271
25.5,52,3.03,12412
25.3,52,3.03,12400
25.2,53,3.03,12305
25.1,52,3.03,12396
25.4,52,3.03,12421
25.4,57,3.0,11428
27.0,52,3.0,12058
28.5,48,3.0,12512
29.4,48,3.0,12607
30.6,46,3.0,12657
31.6,46,3.0,12403
32.1,49,3.0,11701
32.4,49,3.0,11730
32.2,51,3.0,11226
31.7,52,3.0,11086
30.8,54,3.0,10841
29.9,56,3.0,10514
28.9,58,3.0,10356
28.2,64,3.0,9688
27.6,64,3.0,9742
27.1,64,3.0,9787
26.8,64,3.0,9724
26.5,64,3.0,9903
25.9,65,3.0,9872
25.4,64,3.0,9976
24.9,64,3.0,10130
24.8,64,3.0,10113
25.0,61,3.0,10628
25.3,60,3.0,10862
26.6,57,3.0,11156
27.6,56,3.0,10969
28.9,55,3.0,11021
30.2,52,3.0,11402
31.2,49,3.0,11889
32.1,48,3.0,11952
32.6,48,3.0,11740
32.7,48,3.0,11841
32.2,48,3.0,11973
31.5,49,3.0,11835
30.6,51,3.0,11427
29.6,54,3.0,10948
28.7,54,3.0,11118
28.1,56,3.0,10957
27.8,57,3.0,10778
27.4,59,3.0,10578
27.0,58,3.0,10748
26.3,58,3.0,10999
26.1,57,3.0,11135
25.3,59,3.0,10954
24.8,60,3.0,10818
24.1,66,3.0,10171
23.8,72,3.0,9254
24.4,70,3.0,9421
25.6,62,3.0,10274
26.7,58,3.0,10902
28.2,54,3.0,11279
30.0,50,3.0,11804
30.8,50,3.0,11587
31.3,49,3.0,11812
31.7,48,3.0,11876
31.9,50,3.0,11531
31.3,54,3.0,10811
30.5,54,3.0,10836
29.7,54,3.0,11024
28.9,56,3.0,10760
28.1,58,3.0,10475
27.5,60,3.0,10316
27.1,58,3.0,10810
26.9,53,3.0,11748
26.7,55,3.0,11458
26.4,56,3.0,11255
26.2,56,3.0,11301
25.5,57,3.0,11283
25.0,56,3.03,11770
25.0,54,3.03,11946
24.6,56,3.03,11790
24.5,57,3.03,11562
26.0,54,3.0,11925
27.6,50,3.0,12250
28.9,47,3.0,12823
29.9,47,3.0,12638
30.9,46,3.0,12645
31.3,46,3.0,12815
31.7,44,3.0,13048
31.7,44,3.0,13242
31.0,45,3.0,12960
30.2,47,3.0,12604
29.3,48,3.0,12388
28.4,50,3.0,12106
27.8,51,3.0,12220
27.3,53,3.0,11752
26.7,53,3.0,11850
26.1,55,3.0,11608
25.5,55,3.03,11746
25.2,55,3.03,11667
24.9,56,3.03,11716
24.2,56,3.03,11668
23.5,59,3.03,11350
23.3,62,3.0,10833
23.6,62,3.0,10719
23.4,65,3.0,10380
24.1,64,3.0,10396
26.1,58,3.0,11109
27.3,54,3.0,11504
28.6,53,3.0,11426
29.3,55,3.0,10902
30.5,53,3.0,11084
31.7,52,3.0,11196
32.0,50,3.0,11498
32.0,50,3.0,11554
31.6,52,3.0,11118
31.0,54,3.0,10867
30.3,54,3.0,10858
29.4,54,3.0,11206
29.1,52,3.0,11569
27.9,53,3.0,11700
27.4,54,3.0,11608
27.0,55,3.0,11465
26.5,55,3.0,11504
26.1,55,3.0,11602
25.8,55,3.0,11570
25.3,56,3.03,11609
24.9,57,3.0,11475
24.6,57,3.03,11539
24.8,56,3.03,11608
25.8,55,3.0,11650
26.8,54,3.0,11717
28.3,52,3.0,11789
30.3,50,3.0,11954
30.4,51,3.0,11541
31.7,48,3.0,11904
31.7,51,3.0,11370
31.8,50,3.0,11382
31.5,50,3.0,11693
30.8,49,3.0,11902
30.2,49,3.0,12029
29.5,52,3.0,11472
28.4,51,3.0,11911
28.4,51,3.0,12025
28.3,51,3.0,12037
28.0,50,3.0,12271
27.7,50,3.0,12280
26.6,58,3.0,10790
26.1,62,3.0,10337
25.5,64,3.0,10062
25.2,65,3.0,9974
24.8,68,3.0,9649
24.7,67,3.0,9825
24.9,66,3.0,9809
25.8,64,3.0,10012
27.0,60,3.0,10402
28.7,59,3.0,10226
29.6,56,3.0,10770
29.8,58,3.0,10396
30.6,58,3.0,10104
31.3,61,3.0,9553
31.5,59,3.0,9830
31.4,59,3.0,9796
31.1,60,3.0,9672
30.5,62,3.0,9556
30.0,60,3.0,9884
29.3,62,3.0,9682
28.7,66,3.0,9254
28.3,66,3.0,9243
27.9,65,3.0,9496
27.6,65,3.0,9499
27.5,61,3.0,10165
27.4,59,3.0,10518
27.3,58,3.0,10656
26.8,59,3.0,10619
26.2,61,3.0,10446
25.7,65,3.0,9829
25.6,66,3.0,9661
25.7,68,3.0,9484
26.9,67,3.0,9438
29.1,60,3.0,9965
30.2,59,3.0,10033
31.5,58,3.0,9998
31.9,60,3.0,9660
32.2,62,3.0,9248
32.3,62,3.0,9150
31.9,61,3.0,9419
31.3,63,3.0,9191
30.9,65,3.0,9004
30.5,62,3.0,9471
29.7,63,3.0,9436
28.9,63,3.0,9571
28.5,65,3.0,9402
28.0,63,3.0,9737
27.9,62,3.0,9906
27.6,64,3.0,9713
27.3,64,3.0,9794
26.6,66,3.0,9621
26.0,70,3.0,9054
25.8,69,3.0,9250
25.8,70,3.0,9093
25.7,71,3.0,9001
26.2,70,3.0,9023
27.1,69,3.0,9057
28.3,68,3.0,8969
29.1,66,3.0,9216
30.0,64,3.0,9239
30.4,66,3.0,8909
31.0,65,3.0,8932
31.0,65,3.0,8934
30.9,68,3.0,8548
30.2,69,3.0,8518
29.3,69,3.0,8652
28.4,71,3.0,8650
27.6,71,3.0,8680
27.0,73,3.0,8571
26.8,73,3.0,8632
26.2,74,3.0,8586
25.9,74,3.0,8623
25.5,75,3.0,8547
25.2,76,3.0,8491
24.8,78,3.0,8414
24.4,77,3.0,8586
24.0,78,3.0,8550
23.9,76,3.0,8782
24.5,73,3.0,9044
24.9,72,3.0,9085
25.5,74,3.0,8644
27.3,70,3.0,8875
28.7,66,3.0,9193
29.6,64,3.0,9320
30.9,59,3.0,9916
31.7,56,3.0,10288
32.0,53,3.0,10912
31.7,54,3.0,10626
31.0,56,3.0,10314
30.2,58,3.0,10082
29.4,61,3.0,9834
28.8,62,3.0,9892
28.2,63,3.0,9674
27.7,65,3.0,9562
27.0,66,3.0,9485
26.8,66,3.0,9535
26.6,66,3.0,9530
26.4,65,3.0,9670
25.8,66,3.0,9624
25.2,67,3.0,9635
25.0,68,3.0,9544
25.2,67,3.0,9734
25.6,64,3.0,9990
26.0,64,3.0,9998
25.9,67,3.0,9548
27.5,64,3.0,9705
29.1,59,3.0,10177
29.7,59,3.0,10057
30.5,57,3.0,10336
31.3,55,3.0,10466
31.7,54,3.0,10560
31.7,55,3.0,10458
31.5,56,3.0,10448
31.1,56,3.0,10384
30.3,55,3.0,10778
29.8,56,3.0,10717
29.2,58,3.0,10364
28.9,58,3.0,10426
28.3,58,3.0,10497
27.6,60,3.0,10382
27.3,60,3.0,10380
26.8,61,3.0,10284
26.4,62,3.0,10182
26.1,62,3.0,10191
25.7,63,3.0,10192
25.4,63,3.0,10230
25.6,63,3.0,10247
26.1,62,3.0,10262
27.1,60,3.0,10467
27.9,57,3.0,10856
29.4,52,3.0,11464
31.0,51,3.0,11415
31.9,50,3.0,11401
32.5,50,3.0,11382
32.6,50,3.0,11421
32.5,50,3.0,11420
32.6,50,3.0,11433
32.1,50,3.0,11398
30.4,56,3.0,10602
29.4,57,3.0,10555
28.4,58,3.0,10544
27.6,59,3.0,10447
26.7,63,3.0,10012
25.7,64,3.0,10010
25.0,66,3.0,9874
24.5,68,3.0,9726
24.0,68,3.0,9684
23.7,69,3.0,9656
23.4,68,3.0,9905
23.4,66,3.0,10162
23.4,65,3.0,10307
23.4,66,3.0,10199
23.4,67,3.0,10074
23.1,67,3.0,10039
22.5,73,3.0,9304
22.3,75,3.0,9137
21.8,76,3.0,9021
21.7,78,3.0,8836
21.6,79,3.0,8794
22.1,78,3.0,8878
22.7,75,3.0,9037
22.2,77,3.0,8941
21.7,78,3.0,8900
21.3,80,3.0,8756
21.0,81,3.0,8703
20.7,81,3.0,8708
20.5,81,3.0,8752
20.1,82,3.0,8794
19.8,81,3.0,8865
19.6,82,3.0,8790
19.2,82,3.0,8920
19.0,83,3.0,8872
18.8,84,3.0,8752
18.6,84,3.0,8870
18.8,81,3.0,9082
19.6,80,3.0,9129
20.9,78,3.0,9034
22.5,73,3.0,9322
24.0,70,3.0,9517
25.2,68,3.0,9607
26.1,66,3.0,9698
26.4,65,3.0,9738
26.7,66,3.0,9566
26.6,67,3.0,9403
26.5,71,3.0,8958
26.1,71,3.0,9002
25.5,71,3.0,9110
24.8,71,3.0,9199
24.5,72,3.0,9183
24.2,72,3.0,9203
24.0,70,3.0,9514
24.0,68,3.0,9668
23.9,68,3.0,9747
23.7,68,3.0,9882
23.3,68,3.0,9890
22.7,70,3.0,9769
22.0,71,3.0,9651
21.5,72,3.0,9662
21.6,70,3.0,9878
22.2,69,3.0,9887
23.4,66,3.0,10241
25.2,62,3.0,10426
26.6,62,3.0,10126
27.4,62,3.0,10027
27.5,61,3.0,10132
28.3,61,3.0,10103
28.7,60,3.0,10020
28.8,60,3.0,10108
28.6,60,3.0,10155
28.1,60,3.0,10228
27.3,62,3.0,9962
26.3,64,3.0,9921
26.0,67,3.0,9548
25.5,67,3.0,9625
25.2,67,3.0,9682
24.8,67,3.0,9762
24.6,65,3.0,10020
24.1,68,3.0,9820
23.6,68,3.0,9749
23.2,70,3.0,9651
23.0,69,3.0,9751
23.0,68,3.0,9861
23.3,68,3.0,9913
24.1,68,3.0,9759
25.1,65,3.0,10064
26.2,63,3.0,10137
27.5,61,3.0,10209
28.3,58,3.0,10511
29.1,56,3.0,10630
29.7,56,3.0,10623
29.9,57,3.0,10376
29.7,57,3.0,10453
29.0,58,3.0,10365
28.1,59,3.0,10391
27.2,60,3.0,10396
26.3,62,3.0,10300
25.7,64,3.0,10096
25.1,64,3.0,10121
24.6,64,3.0,10292
24.3,64,3.0,10342
23.9,66,3.0,10020
23.7,66,3.0,10124
23.3,66,3.0,10223
22.7,67,3.0,10191
22.4,64,3.0,10626
22.3,64,3.03,10608
22.7,64,3.0,10572
23.2,64,3.0,10533
24.6,62,3.0,10661
25.9,58,3.0,11016
26.4,56,3.0,11267
26.4,57,3.0,11168
26.1,57,3.0,11165
26.0,57,3.0,11154
27.6,54,3.0,11336
28.5,53,3.0,11552
28.0,54,3.0,11429
27.5,56,3.0,10967
26.8,57,3.0,11074
26.3,58,3.0,10991
26.0,59,3.0,10834
25.6,60,3.0,10789
25.2,60,3.0,10724
24.8,60,3.0,10939
24.5,60,3.0,10944
24.3,60,3.0,10961
24.0,60,3.0,10983
23.8,60,3.0,11004
23.5,60,3.03,11169
23.4,60,3.03,11149
23.7,60,3.03,11143
24.3,58,3.0,11200
25.6,57,3.0,11236
26.9,54,3.0,11536
28.5,52,3.0,11598
29.4,52,3.0,11595
30.2,51,3.0,11557
29.9,52,3.0,11308
30.0,53,3.0,11271
29.9,53,3.0,11303
29.4,53,3.0,11232
28.8,54,3.0,11120
27.9,55,3.0,11232
27.2,56,3.0,11118
26.5,58,3.0,10972
26.1,56,3.0,11257
25.6,57,3.0,11197
25.2,58,3.0,11146
24.7,58,3.0,11177
24.4,60,3.0,11034
24.0,60,3.0,11058
23.6,60,3.03,11185
23.3,60,3.03,11176
23.1,60,3.03,11237
23.5,60,3.03,11231
24.5,59,3.0,11222
26.0,56,3.0,11385
28.0,52,3.0,11776
28.8,53,3.0,11520
29.0,51,3.0,11814
30.0,50,3.0,11965
30.2,50,3.0,11942
30.2,51,3.0,11734
29.8,52,3.0,11538
29.4,51,3.0,11681
28.8,52,3.0,11757
28.0,52,3.0,11737
27.5,52,3.0,11910
26.7,51,3.0,12277
26.4,50,3.03,12641
26.3,50,3.03,12868
26.1,49,3.03,12948
25.5,52,3.03,12410
25.1,53,3.03,12166
24.6,54,3.03,12065
24.2,55,3.03,12073
23.9,55,3.03,12091
23.9,55,3.03,12043
24.2,54,3.03,12063
25.0,53,3.03,12224
26.8,66,3.03,10759
28.9,50,3.0,12858
30.8,115,3.0,6541
31.6,110,3.0,7251
32.1,133,3.0,4357
32.7,123,3.0,4723
32.6,116,3.0,4946
32.6,110,3.0,5212
32.0,102,3.0,5598
31.4,122,3.0,4755
31.4,122,3.0,4755
31.4,122,3.0,4755
29.1,103,3.0,7371
22.1,45,3.03,15226
22.0,45,3.03,15238
21.6,46,3.03,15252
21.2,46,3.03,15259
20.8,46,3.03,15260
20.6,47,3.03,15253
20.5,47,3.03,15256
20.7,46,3.03,15252
21.3,46,3.03,15252
22.4,45,3.03,15249
24.0,44,3.03,15262
24.7,43,3.03,15304
25.4,42,3.03,15320
25.5,42,3.03,15337
25.0,42,3.03,15338
24.6,43,3.03,15316
24.2,43,3.03,15315
23.4,44,3.03,15312
22.6,44,3.03,15295
21.9,45,3.03,15270
21.4,46,3.03,15248
20.8,46,3.03,15255
20.5,47,3.03,15240
20.2,47,3.03,15220
19.8,48,3.03,15198
19.5,48,3.03,15133
19.0,49,3.03,15001
18.6,50,3.03,14846
18.3,51,3.03,14725
18.0,51,3.03,14638
18.0,52,3.03,14561
18.2,52,3.03,14515
18.8,51,3.03,14478
19.8,50,3.03,14470
20.4,49,3.03,14460
21.4,48,3.03,14392
22.7,48,3.03,14334
23.0,47,3.03,14309
23.1,47,3.03,14336
22.9,47,3.03,14375
22.8,47,3.03,14390
22.1,48,3.03,14406
21.5,48,3.03,14394
21.0,49,3.03,14381
20.5,50,3.03,14365
19.9,50,3.03,14362
19.4,51,3.03,14345
19.0,51,3.03,14336
18.7,52,3.03,14323
18.5,52,3.03,14315
18.2,52,3.03,14304
18.0,53,3.03,14290
18.0,53,3.03,14272
18.0,53,3.03,14265
18.0,53,3.03,14254
18.3,52,3.03,14238
19.3,52,3.03,14218
20.7,50,3.03,14202
22.9,48,3.03,14215
23.9,46,3.03,14268
24.5,46,3.03,14288
25.3,45,3.03,14305
25.3,45,3.03,14333
25.2,45,3.03,14341
24.8,46,3.03,14343
24.5,46,3.03,14344
24.0,46,3.03,14376
23.5,46,3.03,14416
23.0,47,3.03,14434
22.5,47,3.03,14439
22.0,48,3.03,14458
21.6,48,3.03,14472
21.3,48,3.03,14471
20.9,49,3.03,14451
20.6,49,3.03,14442
20.1,50,3.03,14444
19.7,50,3.03,14432
19.8,50,3.03,14411
19.8,50,3.03,14301
20.4,50,3.03,14174
21.2,50,3.03,14125
21.9,49,3.03,14138
23.4,48,3.03,14118
25.0,46,3.03,14130
25.9,45,3.03,14144
26.5,45,3.03,14102
26.9,44,3.03,14105
26.3,45,3.03,14100
25.4,46,3.03,14091
24.9,46,3.03,14067
24.5,47,3.03,14058
23.8,47,3.03,14046
23.3,48,3.03,14032
23.0,48,3.03,14023
22.5,49,3.03,14024
21.9,49,3.03,14026
21.6,50,3.03,14027
21.3,50,3.03,14025
21.0,50,3.03,14010
20.5,51,3.03,13969
20.3,51,3.03,13875
20.2,52,3.03,13739
20.3,52,3.03,13672
20.0,53,3.03,13659
20.7,52,3.03,13637
21.8,51,3.03,13618
23.1,50,3.03,13607
24.6,48,3.03,13620
25.8,47,3.03,13655
26.5,46,3.03,13696
26.6,46,3.03,13750
26.1,46,3.03,13814
25.8,46,3.03,13852
25.0,47,3.03,13943
24.3,46,3.03,14187
23.6,47,3.03,14275
23.2,47,3.03,14295
22.9,47,3.03,14438
22.5,47,3.03,14578
22.3,47,3.03,14673
22.0,47,3.03,14788
21.7,47,3.03,14882
21.4,47,3.03,14922
21.2,47,3.03,14923
20.9,47,3.03,14908
20.5,48,3.03,14748
20.5,49,3.03,14639
20.8,48,3.03,14579
21.5,48,3.03,14544
23.0,46,3.03,14518
24.6,45,3.03,14533
25.0,45,3.03,14546
26.0,44,3.03,14551
26.4,43,3.03,14578
26.3,43,3.03,14594
26.4,43,3.03,14600
26.2,43,3.03,14612
25.6,44,3.03,14643
24.9,44,3.03,14695
24.3,45,3.03,14738
24.0,45,3.03,14749
23.7,45,3.03,14764
23.4,45,3.03,14763
23.5,45,3.03,14780
23.2,45,3.03,14822
22.7,46,3.03,14844
22.1,46,3.03,14855
21.8,47,3.03,14842
21.6,47,3.03,14836
21.3,47,3.03,14830
21.2,47,3.03,14836
21.5,47,3.03,14842
22.1,46,3.03,14843
22.8,46,3.03,14847
24.2,44,3.03,14851
25.6,43,3.03,14866
27.5,42,3.03,14918
27.7,41,3.03,14949
27.6,41,3.03,14972
27.5,41,3.03,14968
27.1,42,3.03,14979
26.4,42,3.03,14967
25.7,43,3.03,14924
25.1,44,3.03,14890
24.7,44,3.03,14865
24.3,44,3.03,14837
24.0,45,3.03,14820
23.7,45,3.03,14804
23.4,45,3.03,14775
23.1,46,3.03,14754
22.9,46,3.03,14729
22.7,46,3.03,14704
22.5,46,3.03,14676
22.3,47,3.03,14652
22.0,47,3.03,14635
21.9,47,3.03,14626
22.7,46,3.03,14614
24.2,45,3.03,14620
25.4,44,3.03,14665
26.3,43,3.03,14720
27.0,42,3.03,14764
27.4,42,3.03,14802
27.7,42,3.03,14860
27.3,42,3.03,14871
26.6,42,3.03,14910
25.9,43,3.03,14924
25.3,43,3.03,14956
24.6,44,3.03,14985
24.1,44,3.03,14988
23.6,45,3.03,15003
23.1,45,3.03,15030
22.8,45,3.03,15050
22.4,45,3.03,15060
22.1,46,3.03,15067
21.7,46,3.03,15076
21.4,46,3.03,15066
21.2,47,3.03,15050
21.0,47,3.03,15041
21.0,47,3.03,15032
21.1,47,3.03,15024
21.5,46,3.03,15014
22.3,46,3.03,15004
23.6,44,3.03,15009
24.3,44,3.03,15040
25.1,43,3.03,15053
25.1,43,3.03,15108
25.2,43,3.03,15152
25.1,43,3.03,15189
24.7,43,3.03,15224
24.1,43,3.03,15272
23.4,44,3.03,15318
22.9,44,3.03,15347
22.5,44,3.03,15359
